índice_producto,precio,talla,color,color_agrupado,precio_normalizado,precio_formateado,cluster
1747,29950.0,L,Avellana,Otro,-0.7666626982674257,COP 29.950,0
1748,99900.0,L,Azul Claro,Otro,-0.12393169457317797,COP 99.900,0
1749,62965.0,L,Azul Prusia,Otro,-0.4633065283322493,COP 62.965,0
1750,59465.0,L,Mostaza,Otro,-0.4954660496035841,COP 59.465,0
1751,34950.0,L,Blanco,Otro,-0.7207205250226617,COP 34.950,0
1752,99900.0,L,Navy,Otro,-0.12393169457317797,COP 99.900,0
1753,59415.0,L,Khaki,Otro,-0.4959254713360317,COP 59.415,0
1754,59415.0,L,Esmeralda,Otro,-0.4959254713360317,COP 59.415,0
1755,77935.0,L,Beige,Otro,-0.32575566163742603,COP 77.935,0
1756,59415.0,L,Rosa Crepé,Otro,-0.4959254713360317,COP 59.415,0
1757,89900.0,L,Blanco,Otro,-0.21581604106270588,COP 89.900,0
1758,38165.0,L,Naranja Claro,Otro,-0.6911797076262786,COP 38.165,0
1759,38165.0,L,Hueso,Otro,-0.6911797076262786,COP 38.165,0
1760,59415.0,L,Blanco,Otro,-0.4959254713360317,COP 59.415,0
1761,67425.0,L,Gris Carbón,Otro,-0.42232610979791985,COP 67.425,0
1762,119900.0,L,Avellana,Otro,0.059836998405877834,COP 119.900,0
1763,67915.0,L,Verde Manzana,Otro,-0.417823776819933,COP 67.915,0
1764,59415.0,L,Beige,Otro,-0.4959254713360317,COP 59.415,0
1765,109900.0,L,Rosa Claro,Otro,-0.03204734808365007,COP 109.900,0
1766,34950.0,L,Gris Perla,Otro,-0.7207205250226617,COP 34.950,0
1767,21165.0,L,Blanco,Otro,-0.847383096658476,COP 21.165,0
1768,233935.0,L,Negro,Otro,1.1076401435992094,COP 233.935,1
1769,27965.0,L,Habano,Otro,-0.784901741045597,COP 27.965,0
1770,27965.0,L,Negro,Otro,-0.784901741045597,COP 27.965,0
1771,29950.0,L,Azul Prusia,Otro,-0.7666626982674257,COP 29.950,0
1772,21165.0,L,Negro,Otro,-0.847383096658476,COP 21.165,0
1773,34950.0,L,Gris Claro,Otro,-0.7207205250226617,COP 34.950,0
1774,34950.0,L,Blanco,Otro,-0.7207205250226617,COP 34.950,0
1775,50915.0,L,Lima,Otro,-0.5740271658521304,COP 50.915,0
1776,99900.0,L,Azul Royal,Otro,-0.12393169457317797,COP 99.900,0
1777,99900.0,L,Aguamarina,Otro,-0.12393169457317797,COP 99.900,0
1778,46665.0,L,Beige,Otro,-0.6130780131101798,COP 46.665,0
1779,64935.0,L,Menta,Otro,-0.4452053120738123,COP 64.935,0
1780,79900.0,L,Marrón,Otro,-0.3077003875522338,COP 79.900,0
1781,119000.0,L,Multicolor,Otro,0.05156740722182032,COP 119.000,0
1782,109900.0,L,Navy,Otro,-0.03204734808365007,COP 109.900,0
1783,42415.0,L,Arena,Otro,-0.6521288603682291,COP 42.415,0
1784,50915.0,L,Verde Manzana,Otro,-0.5740271658521304,COP 50.915,0
1785,27450.0,L,Negro,Otro,-0.7896337848898076,COP 27.450,0
1786,67915.0,L,Blanco,Otro,-0.417823776819933,COP 67.915,0
1787,159900.0,L,Multicolor,Otro,0.42737438436398945,COP 159.900,1
1788,162435.0,L,Celeste,Otro,0.4506670661990848,COP 162.435,1
1789,149900.0,L,Fucsia,Otro,0.3354900378744616,COP 149.900,0
1790,59415.0,L,Rosa Lavanda,Otro,-0.4959254713360317,COP 59.415,0
1791,59415.0,L,Fucsia,Otro,-0.4959254713360317,COP 59.415,0
1792,59415.0,L,Azul Prusia,Otro,-0.4959254713360317,COP 59.415,0
1793,59415.0,L,Blanco,Otro,-0.4959254713360317,COP 59.415,0
1794,50915.0,L,Negro,Otro,-0.5740271658521304,COP 50.915,0
1795,50915.0,L,Blanco,Otro,-0.5740271658521304,COP 50.915,0
1796,15715.0,L,Índigo,Otro,-0.8974600654952687,COP 15.715,0
1797,33215.0,L,Negro,Otro,-0.7366624591385948,COP 33.215,0
1798,209900.0,L,Negro,Otro,0.886796116811629,COP 209.900,1
1799,115000.0,L,Multicolor,Otro,0.014813668626009161,COP 115.000,0
1800,129935.0,L,Navy,Otro,0.15204294010811908,COP 129.935,0
1801,59415.0,L,Rosa Lavanda,Otro,-0.4959254713360317,COP 59.415,0
1802,169900.0,L,Arena,Otro,0.5192587308535174,COP 169.900,1
1803,59415.0,L,Rosa Crepé,Otro,-0.4959254713360317,COP 59.415,0
1804,59415.0,L,Verde Malaquita,Otro,-0.4959254713360317,COP 59.415,0
1805,59415.0,L,Abeto,Otro,-0.4959254713360317,COP 59.415,0
1806,114950.0,L,Aguamarina,Otro,0.014354246893561521,COP 114.950,0
1807,54950.0,L,Avellana,Otro,-0.536951832043606,COP 54.950,0
1808,54950.0,L,Negro,Otro,-0.536951832043606,COP 54.950,0
1809,66465.0,L,Verde Oscuro,Otro,-0.4311470070609145,COP 66.465,0
1810,58435.0,L,Beige,Otro,-0.5049301372920054,COP 58.435,0
1811,99900.0,L,Multicolor,Otro,-0.12393169457317797,COP 99.900,0
1812,109900.0,L,Beige,Otro,-0.03204734808365007,COP 109.900,0
1813,119900.0,L,Rosa Crepé,Otro,0.059836998405877834,COP 119.900,0
1814,67915.0,L,Lima,Otro,-0.417823776819933,COP 67.915,0
1815,33915.0,L,Khaki,Otro,-0.7302305548843279,COP 33.915,0
1816,33915.0,L,Escarlata,Otro,-0.7302305548843279,COP 33.915,0
1817,21165.0,L,Blanco,Otro,-0.847383096658476,COP 21.165,0
1818,38465.0,L,Azul Prusia,Otro,-0.6884231772315926,COP 38.465,0
1819,99900.0,L,Beige,Otro,-0.12393169457317797,COP 99.900,0
1820,119900.0,L,Habano,Otro,0.059836998405877834,COP 119.900,0
1821,59415.0,L,Verde Pino,Otro,-0.4959254713360317,COP 59.415,0
1822,169900.0,L,Negro,Otro,0.5192587308535174,COP 169.900,1
1823,119900.0,L,Negro,Otro,0.059836998405877834,COP 119.900,0
1824,59415.0,L,Habano,Otro,-0.4959254713360317,COP 59.415,0
1825,239900.0,L,Blanco,Otro,1.1624491562802126,COP 239.900,1
1826,129900.0,L,Blanco,Otro,0.15172134489540573,COP 129.900,0
1827,99900.0,L,Blanco,Otro,-0.12393169457317797,COP 99.900,0
1828,44950.0,L,Esmeralda,Otro,-0.6288361785331338,COP 44.950,0
1829,59415.0,L,Blanco,Otro,-0.4959254713360317,COP 59.415,0
1830,144900.0,L,Hueso,Otro,0.2895478646296976,COP 144.900,0
1831,59415.0,L,Marrón,Otro,-0.4959254713360317,COP 59.415,0
1832,59415.0,L,Rosa Lavanda,Otro,-0.4959254713360317,COP 59.415,0
1833,59415.0,L,Fucsia,Otro,-0.4959254713360317,COP 59.415,0
1834,59415.0,L,Azul Prusia,Otro,-0.4959254713360317,COP 59.415,0
1835,59415.0,L,Blanco,Otro,-0.4959254713360317,COP 59.415,0
1836,26940.0,L,Negro,Otro,-0.7943198865607736,COP 26.940,0
1837,229900.0,L,Rosado,Otro,1.0705648097906848,COP 229.900,1
1838,159185.0,L,Menta,Otro,0.4208046535899882,COP 159.185,1
1839,109900.0,L,Esmeralda,Otro,-0.03204734808365007,COP 109.900,0
1840,77935.0,L,Beige,Otro,-0.32575566163742603,COP 77.935,0
1841,70000.0,L,Multicolor,Otro,-0.3986658905768664,COP 70.000,0
1842,94950.0,L,Arena,Otro,-0.1694144460854943,COP 94.950,0
1843,119000.0,L,Hueso,Otro,0.05156740722182032,COP 119.000,0
1844,254900.0,L,Negro,Otro,1.3002756760145044,COP 254.900,1
1845,119900.0,L,Hueso,Otro,0.059836998405877834,COP 119.900,0
1846,119900.0,L,Marrón,Otro,0.059836998405877834,COP 119.900,0
1847,139900.0,L,Arena,Otro,0.24360569138493365,COP 139.900,0
1848,50915.0,L,Negro,Otro,-0.5740271658521304,COP 50.915,0
1849,50915.0,L,Blanco,Otro,-0.5740271658521304,COP 50.915,0
1850,129900.0,L,Negro,Otro,0.15172134489540573,COP 129.900,0
1851,74900.0,L,Beige,Otro,-0.35364256079699774,COP 74.900,0
1852,119900.0,L,Blanco,Otro,0.059836998405877834,COP 119.900,0
1853,51935.0,L,Celeste,Otro,-0.5646549625101985,COP 51.935,0
1854,239900.0,L,Negro,Otro,1.1624491562802126,COP 239.900,1
1855,42415.0,L,Arena,Otro,-0.6521288603682291,COP 42.415,0
1856,105000.0,L,Arena,Otro,-0.07707067786351875,COP 105.000,0
1857,114950.0,L,Hueso,Otro,0.014354246893561521,COP 114.950,0
1858,114950.0,L,Negro,Otro,0.014354246893561521,COP 114.950,0
1859,119900.0,L,Mandarina,Otro,0.059836998405877834,COP 119.900,0
1860,59415.0,L,Blanco,Otro,-0.4959254713360317,COP 59.415,0
1861,21165.0,L,Negro,Otro,-0.847383096658476,COP 21.165,0
1862,50915.0,L,Beige,Otro,-0.5740271658521304,COP 50.915,0
1863,78000.0,L,Menta,Otro,-0.3251584133852441,COP 78.000,0
1864,59415.0,L,Fucsia,Otro,-0.4959254713360317,COP 59.415,0
1865,109900.0,L,Beige,Otro,-0.03204734808365007,COP 109.900,0
1866,59415.0,L,Rosa Lavanda,Otro,-0.4959254713360317,COP 59.415,0
1867,59415.0,L,Rosa Lavanda,Otro,-0.4959254713360317,COP 59.415,0
1868,59415.0,L,Fucsia,Otro,-0.4959254713360317,COP 59.415,0
1869,59415.0,L,Azul Prusia,Otro,-0.4959254713360317,COP 59.415,0
1870,59415.0,L,Blanco,Otro,-0.4959254713360317,COP 59.415,0
1871,155935.0,L,Habano,Otro,0.39094224098089164,COP 155.935,0
1872,71435.0,L,Habano,Otro,-0.38548048685561914,COP 71.435,0
1873,72000.0,L,Azul Malibú,Otro,-0.38028902127896086,COP 72.000,0
1874,129935.0,L,Negro,Otro,0.15204294010811908,COP 129.935,0
1875,120000.0,L,Beige,Otro,0.06075584187077312,COP 120.000,0
1876,114950.0,L,Gris Grafito,Otro,0.014354246893561521,COP 114.950,0
1877,77935.0,L,Beige,Otro,-0.32575566163742603,COP 77.935,0
1878,220000.0,L,Multicolor,Otro,0.9795993067660522,COP 220.000,1
1879,94950.0,L,Negro,Otro,-0.1694144460854943,COP 94.950,0
1880,229900.0,L,Blanco,Otro,1.0705648097906848,COP 229.900,1
1881,129900.0,L,Khaki,Otro,0.15172134489540573,COP 129.900,0
1882,59415.0,L,Blanco,Otro,-0.4959254713360317,COP 59.415,0
1883,279900.0,L,Hueso,Otro,1.5299865422383243,COP 279.900,1
1884,250000.0,L,Hueso,Otro,1.2552523462346359,COP 250.000,1
1885,139900.0,L,Khaki,Otro,0.24360569138493365,COP 139.900,0
1886,139900.0,L,Negro,Otro,0.24360569138493365,COP 139.900,0
1887,59415.0,L,Amarillo Pálido,Otro,-0.4959254713360317,COP 59.415,0
1888,156000.0,L,Multicolor,Otro,0.3915394892330736,COP 156.000,0
1889,59415.0,L,Celeste,Otro,-0.4959254713360317,COP 59.415,0
1890,45435.0,L,Granate,Otro,-0.6243797877283918,COP 45.435,0
1891,119900.0,L,Rosa Crepé,Otro,0.059836998405877834,COP 119.900,0
1892,109900.0,L,Marrón,Otro,-0.03204734808365007,COP 109.900,0
1893,119900.0,L,Khaki,Otro,0.059836998405877834,COP 119.900,0
1894,59415.0,L,Blanco,Otro,-0.4959254713360317,COP 59.415,0
1895,119900.0,L,Blanco,Otro,0.059836998405877834,COP 119.900,0
1896,319900.0,L,Gris Ceniza,Otro,1.8975239281964358,COP 319.900,1
1897,59950.0,L,Azul Prusia,Otro,-0.49100965879884195,COP 59.950,0
1898,129900.0,L,Azul Claro,Otro,0.15172134489540573,COP 129.900,0
1899,99900.0,L,Hueso,Otro,-0.12393169457317797,COP 99.900,0
1900,119900.0,L,Beige,Otro,0.059836998405877834,COP 119.900,0
1901,139900.0,L,Blanco,Otro,0.24360569138493365,COP 139.900,0
1902,59415.0,L,Blanco,Otro,-0.4959254713360317,COP 59.415,0
1903,99900.0,L,Habano,Otro,-0.12393169457317797,COP 99.900,0
1904,119900.0,L,Azul Marino,Otro,0.059836998405877834,COP 119.900,0
1905,21165.0,L,Negro,Otro,-0.847383096658476,COP 21.165,0
1906,200000.0,L,Rosa Claro,Otro,0.7958306137869964,COP 200.000,1
1907,104000.0,L,Verde Manzana,Otro,-0.08625911251247154,COP 104.000,0
1908,58435.0,L,Menta,Otro,-0.5049301372920054,COP 58.435,0
1909,319900.0,L,Gris Granito,Otro,1.8975239281964358,COP 319.900,1
1910,77450.0,L,Negro,Otro,-0.3302120524421681,COP 77.450,0
1911,150000.0,L,Beige,Otro,0.3364088813393568,COP 150.000,0
1912,32940.0,L,Fucsia,Otro,-0.7391892786670569,COP 32.940,0
1913,250000.0,L,Beige,Otro,1.2552523462346359,COP 250.000,1
1914,175000.0,L,Beige,Otro,0.5661197475631766,COP 175.000,1
1915,179900.0,L,Negro,Otro,0.6111430773430453,COP 179.900,1
1916,99900.0,L,Multicolor,Otro,-0.12393169457317797,COP 99.900,0
1917,114900.0,L,Lavanda,Otro,0.013894825161113882,COP 114.900,0
1918,99900.0,L,Menta,Otro,-0.12393169457317797,COP 99.900,0
1919,129900.0,L,Aguamarina,Otro,0.15172134489540573,COP 129.900,0
1920,73465.0,L,Fucsia,Otro,-0.366827964518245,COP 73.465,0
1921,199900.0,L,Azul,Otro,0.7949117703221011,COP 199.900,1
1922,42415.0,L,Beige,Otro,-0.6521288603682291,COP 42.415,0
1923,50915.0,L,Blanco,Otro,-0.5740271658521304,COP 50.915,0
1924,66000.0,L,Rosado,Otro,-0.43541962917267757,COP 66.000,0
1925,90000.0,L,Escarlata,Otro,-0.21489719759781062,COP 90.000,0
1926,195000.0,L,Azul Malibú,Otro,0.7498884405422325,COP 195.000,1
1927,93500.0,L,Escarlata,Otro,-0.18273767632647583,COP 93.500,0
1928,78675.0,L,Gris Ceniza,Otro,-0.318956219997201,COP 78.675,0
1929,279900.0,L,Azul Claro,Otro,1.5299865422383243,COP 279.900,1
1930,65000.0,L,Rosa Claro,Otro,-0.4446080638216304,COP 65.000,0
1931,119900.0,L,Negro,Otro,0.059836998405877834,COP 119.900,0
1932,33915.0,L,Khaki,Otro,-0.7302305548843279,COP 33.915,0
1933,33915.0,L,Escarlata,Otro,-0.7302305548843279,COP 33.915,0
1934,229900.0,L,Gris Plata,Otro,1.0705648097906848,COP 229.900,1
1935,29665.0,L,Negro,Otro,-0.7692814021423773,COP 29.665,0
1936,126000.0,L,Negro,Otro,0.11588644976448986,COP 126.000,0
1937,126000.0,L,Lavanda,Otro,0.11588644976448986,COP 126.000,0
1938,33915.0,L,Verde Manzana,Otro,-0.7302305548843279,COP 33.915,0
1939,46665.0,L,Beige,Otro,-0.6130780131101798,COP 46.665,0
1940,80665.0,L,Negro,Otro,-0.3006712350457849,COP 80.665,0
1941,38165.0,L,Negro,Otro,-0.6911797076262786,COP 38.165,0
1942,38165.0,L,Blanco,Otro,-0.6911797076262786,COP 38.165,0
1943,136500.0,L,Multicolor,Otro,0.21236501357849416,COP 136.500,0
1944,178500.0,L,Escarlata,Otro,0.5982792688345113,COP 178.500,1
1945,80665.0,L,Multicolor,Otro,-0.3006712350457849,COP 80.665,0
1946,63665.0,L,Habano,Otro,-0.45687462407798235,COP 63.665,0
1947,93500.0,L,Azul Prusia,Otro,-0.18273767632647583,COP 93.500,0
1948,119900.0,L,Arena,Otro,0.059836998405877834,COP 119.900,0
1949,109900.0,L,Esmeralda,Otro,-0.03204734808365007,COP 109.900,0
1950,60000.0,L,Arena,Otro,-0.49055023706639433,COP 60.000,0
1951,108000.0,L,Azul Prusia,Otro,-0.04950537391666037,COP 108.000,0
1952,129900.0,L,Blanco,Otro,0.15172134489540573,COP 129.900,0
1953,164900.0,L,Lavanda,Otro,0.4733165576087534,COP 164.900,1
1954,50915.0,L,Avellana,Otro,-0.5740271658521304,COP 50.915,0
1955,229900.0,L,Sandía,Otro,1.0705648097906848,COP 229.900,1
1956,99900.0,L,Habano,Otro,-0.12393169457317797,COP 99.900,0
1957,129900.0,L,Arena,Otro,0.15172134489540573,COP 129.900,0
1958,70000.0,L,Verde Manzana,Otro,-0.3986658905768664,COP 70.000,0
1959,184900.0,L,Multicolor,Otro,0.6570852505878092,COP 184.900,1
1960,63675.0,L,Negro,Otro,-0.4567827397314928,COP 63.675,0
1961,104900.0,L,Multicolor,Otro,-0.07798952132841402,COP 104.900,0
1962,239900.0,L,Celeste,Otro,1.1624491562802126,COP 239.900,1
1963,259900.0,L,Navy,Otro,1.3462178492592685,COP 259.900,1
1964,129900.0,L,Beige,Otro,0.15172134489540573,COP 129.900,0
1965,169900.0,L,Blanco,Otro,0.5192587308535174,COP 169.900,1
1966,84900.0,L,Hueso,Otro,-0.2617582143074698,COP 84.900,0
1967,134900.0,L,Marrón,Otro,0.1976635181401697,COP 134.900,0
1968,124900.0,L,Negro,Otro,0.1057791716506418,COP 124.900,0
1969,38165.0,L,Negro,Otro,-0.6911797076262786,COP 38.165,0
1970,38165.0,L,Blanco,Otro,-0.6911797076262786,COP 38.165,0
1971,229900.0,L,Negro,Otro,1.0705648097906848,COP 229.900,1
1972,59900.0,L,Negro,Otro,-0.4914690805312896,COP 59.900,0
1973,50915.0,L,Amarillo,Otro,-0.5740271658521304,COP 50.915,0
1974,50915.0,L,Escarlata,Otro,-0.5740271658521304,COP 50.915,0
1975,50915.0,L,Navy,Otro,-0.5740271658521304,COP 50.915,0
1976,50915.0,L,Blanco,Otro,-0.5740271658521304,COP 50.915,0
1977,69900.0,L,Gris Plata,Otro,-0.3995847340417617,COP 69.900,0
1978,149900.0,L,Malva,Otro,0.3354900378744616,COP 149.900,0
1979,89925.0,L,Gris Plata,Otro,-0.21558633019648207,COP 89.925,0
1980,108675.0,L,Cereza,Otro,-0.043303180528617244,COP 108.675,0
1981,69900.0,L,Rosa,Otro,-0.3995847340417617,COP 69.900,0
1982,138900.0,L,Blanco,Otro,0.23441725673598085,COP 138.900,0
1983,74900.0,L,Navy,Otro,-0.35364256079699774,COP 74.900,0
1984,60000.0,L,Blanco,Otro,-0.49055023706639433,COP 60.000,0
1985,124900.0,L,Azul Prusia,Otro,0.1057791716506418,COP 124.900,0
1986,114900.0,L,Gris Oscuro,Otro,0.013894825161113882,COP 114.900,0
1987,114900.0,L,Azul Prusia,Otro,0.013894825161113882,COP 114.900,0
1988,114900.0,L,Negro,Otro,0.013894825161113882,COP 114.900,0
1989,69900.0,L,Azul Malibú,Otro,-0.3995847340417617,COP 69.900,0
1990,60000.0,L,Rosado,Otro,-0.49055023706639433,COP 60.000,0
1991,59900.0,L,Gris Grafito,Otro,-0.4914690805312896,COP 59.900,0
1992,69900.0,L,Navy,Otro,-0.3995847340417617,COP 69.900,0
1993,65940.0,L,Arena,Otro,-0.43597093525161473,COP 65.940,0
1994,65940.0,L,Negro,Otro,-0.43597093525161473,COP 65.940,0
1995,139900.0,L,Arena,Otro,0.24360569138493365,COP 139.900,0
1996,59900.0,L,Azul Malibú,Otro,-0.4914690805312896,COP 59.900,0
1997,144500.0,L,Morado,Otro,0.2858724907701165,COP 144.500,0
1998,59900.0,L,Rosado,Otro,-0.4914690805312896,COP 59.900,0
1999,84950.0,L,Beige,Otro,-0.2612987925750222,COP 84.950,0
2000,102000.0,L,Orquídea,Otro,-0.10463598181037712,COP 102.000,0
2001,119900.0,L,Abeto,Otro,0.059836998405877834,COP 119.900,0
2002,69900.0,L,Índigo,Otro,-0.3995847340417617,COP 69.900,0
2003,85000.0,L,Fucsia,Otro,-0.2608393708425746,COP 85.000,0
2004,144900.0,L,Verde Pino,Otro,0.2895478646296976,COP 144.900,0
2005,144900.0,L,Gris Oscuro,Otro,0.2895478646296976,COP 144.900,0
2006,144900.0,L,Navy,Otro,0.2895478646296976,COP 144.900,0
2007,144900.0,L,Negro,Otro,0.2895478646296976,COP 144.900,0
2008,144900.0,L,Verde Pino,Otro,0.2895478646296976,COP 144.900,0
2009,144900.0,L,Gris Oscuro,Otro,0.2895478646296976,COP 144.900,0
2010,144900.0,L,Navy,Otro,0.2895478646296976,COP 144.900,0
2011,144900.0,L,Negro,Otro,0.2895478646296976,COP 144.900,0
2012,62450.0,L,Beige,Otro,-0.46803857217646,COP 62.450,0
2013,158900.0,L,Azul Malibú,Otro,0.4181859497150367,COP 158.900,1
2014,170175.0,L,Vinotinto,Otro,0.5217855503819794,COP 170.175,1
2015,170175.0,L,Navy,Otro,0.5217855503819794,COP 170.175,1
2016,245925.0,L,Ganache,Otro,1.2178094750401531,COP 245.925,1
2017,245925.0,L,Negro,Otro,1.2178094750401531,COP 245.925,1
2018,148785.0,L,Índigo,Otro,0.3252449332408792,COP 148.785,0
2019,148785.0,L,Gris Oscuro,Otro,0.3252449332408792,COP 148.785,0
2020,59940.0,L,Verde Malaquita,Otro,-0.4911015431453315,COP 59.940,0
2021,59940.0,L,Carmesí,Otro,-0.4911015431453315,COP 59.940,0
2022,59940.0,L,Verde Malaquita,Otro,-0.4911015431453315,COP 59.940,0
2023,59940.0,L,Carmesí,Otro,-0.4911015431453315,COP 59.940,0
2024,89900.0,L,Gris Granito,Otro,-0.21581604106270588,COP 89.900,0
2025,76415.0,L,Sandía,Otro,-0.33972208230383427,COP 76.415,0
2026,149900.0,L,Azul Prusia,Otro,0.3354900378744616,COP 149.900,0
2027,33915.0,L,Lila,Otro,-0.7302305548843279,COP 33.915,0
2028,29665.0,L,Índigo,Otro,-0.7692814021423773,COP 29.665,0
2029,29665.0,L,Gris Granito,Otro,-0.7692814021423773,COP 29.665,0
2030,129900.0,L,Gris Grafito,Otro,0.15172134489540573,COP 129.900,0
2031,38935.0,L,Azul Prusia,Otro,-0.6841046129465849,COP 38.935,0
2032,144900.0,L,Aguamarina,Otro,0.2895478646296976,COP 144.900,0
2033,59900.0,L,Navy,Otro,-0.4914690805312896,COP 59.900,0
2034,25415.0,L,Navy,Otro,-0.8083322494004266,COP 25.415,0
2035,25415.0,L,Negro,Otro,-0.8083322494004266,COP 25.415,0
2036,849900.0,L,Ganache,Otro,6.767394292141415,COP 849.900,2
2037,59900.0,L,Azul Prusia,Otro,-0.4914690805312896,COP 59.900,0
2038,84915.0,L,Abeto,Otro,-0.26162038778773555,COP 84.915,0
2039,46665.0,L,Turquesa,Otro,-0.6130780131101798,COP 46.665,0
2040,46665.0,L,Sandía,Otro,-0.6130780131101798,COP 46.665,0
2041,46665.0,L,Café,Otro,-0.6130780131101798,COP 46.665,0
2042,46665.0,L,Negro,Otro,-0.6130780131101798,COP 46.665,0
2043,46665.0,L,Blanco,Otro,-0.6130780131101798,COP 46.665,0
2044,96900.0,L,Blanco,Otro,-0.15149699852003634,COP 96.900,0
2045,50915.0,L,Mostaza,Otro,-0.5740271658521304,COP 50.915,0
2046,50915.0,L,Blanco,Otro,-0.5740271658521304,COP 50.915,0
2047,96900.0,L,Blanco,Otro,-0.15149699852003634,COP 96.900,0
2048,76415.0,L,Azul Marino,Otro,-0.33972208230383427,COP 76.415,0
2049,76415.0,L,Negro,Otro,-0.33972208230383427,COP 76.415,0
2050,76415.0,L,Blanco,Otro,-0.33972208230383427,COP 76.415,0
2051,76415.0,L,Azul Marino,Otro,-0.33972208230383427,COP 76.415,0
2052,76415.0,L,Negro,Otro,-0.33972208230383427,COP 76.415,0
2053,76415.0,L,Blanco,Otro,-0.33972208230383427,COP 76.415,0
2054,38165.0,L,Azul Marino,Otro,-0.6911797076262786,COP 38.165,0
2055,829900.0,L,Café Oscuro,Otro,6.583625599162359,COP 829.900,2
2056,262425.0,L,Ganache,Otro,1.3694186467478742,COP 262.425,1
2057,262425.0,L,Negro,Otro,1.3694186467478742,COP 262.425,1
2058,159900.0,L,Abeto,Otro,0.42737438436398945,COP 159.900,1
2059,94900.0,L,Habano,Otro,-0.16987386781794192,COP 94.900,0
2060,84915.0,L,Azul Prusia,Otro,-0.26162038778773555,COP 84.915,0
2061,109900.0,L,Multicolor,Otro,-0.03204734808365007,COP 109.900,0
2062,50915.0,L,Sandía,Otro,-0.5740271658521304,COP 50.915,0
2063,97500.0,L,Lavanda,Otro,-0.14598393773066468,COP 97.500,0
2064,59900.0,L,Negro,Otro,-0.4914690805312896,COP 59.900,0
2065,124900.0,L,Blanco,Otro,0.1057791716506418,COP 124.900,0
2066,64900.0,L,Azul Prusia,Otro,-0.44552690728652566,COP 64.900,0
2067,64900.0,L,Negro,Otro,-0.44552690728652566,COP 64.900,0
2068,42415.0,L,Navy,Otro,-0.6521288603682291,COP 42.415,0
2069,49900.0,L,Blanco,Otro,-0.5833534270208175,COP 49.900,0
2070,89900.0,L,Blanco,Otro,-0.21581604106270588,COP 89.900,0
2071,49900.0,L,Blanco,Otro,-0.5833534270208175,COP 49.900,0
2072,80665.0,L,Arena,Otro,-0.3006712350457849,COP 80.665,0
2073,59900.0,L,Verde Enebro,Otro,-0.4914690805312896,COP 59.900,0
2074,85000.0,L,Esmeralda,Otro,-0.2608393708425746,COP 85.000,0
2075,139900.0,L,Gris Ceniza,Otro,0.24360569138493365,COP 139.900,0
2076,119900.0,L,Turquesa,Otro,0.059836998405877834,COP 119.900,0
2077,70450.0,L,Gris Plata,Otro,-0.3945310949848377,COP 70.450,0
2078,50915.0,L,Navy,Otro,-0.5740271658521304,COP 50.915,0
2079,50915.0,L,Blanco,Otro,-0.5740271658521304,COP 50.915,0
2080,50915.0,L,Rojo Persa,Otro,-0.5740271658521304,COP 50.915,0
2081,110925.0,L,Azul Claro,Otro,-0.02262920256847346,COP 110.925,0
2082,69900.0,L,Azul Malibú,Otro,-0.3995847340417617,COP 69.900,0
2083,59900.0,L,Azul Marino,Otro,-0.4914690805312896,COP 59.900,0
2084,144900.0,L,Blanco,Otro,0.2895478646296976,COP 144.900,0
2085,69900.0,L,Navy,Otro,-0.3995847340417617,COP 69.900,0
2086,52425.0,L,Gris Granito,Otro,-0.5601526295322117,COP 52.425,0
2087,59415.0,L,Naranja,Otro,-0.4959254713360317,COP 59.415,0
2088,50915.0,L,Verde Enebro,Otro,-0.5740271658521304,COP 50.915,0
2089,59900.0,L,Azul Prusia,Otro,-0.4914690805312896,COP 59.900,0
2090,138900.0,L,Blanco,Otro,0.23441725673598085,COP 138.900,0
2091,45435.0,L,Azul Prusia,Otro,-0.6243797877283918,COP 45.435,0
2092,849900.0,L,Ganache,Otro,6.767394292141415,COP 849.900,2
2093,119900.0,L,Blanco,Otro,0.059836998405877834,COP 119.900,0
2094,74925.0,L,Negro,Otro,-0.35341284993077393,COP 74.925,0
2095,52450.0,L,Negro,Otro,-0.5599229186659879,COP 52.450,0
2096,134900.0,L,Blanco,Otro,0.1976635181401697,COP 134.900,0
2097,28950.0,L,Mostaza,Otro,-0.7758511329163785,COP 28.950,0
2098,76415.0,L,Multicolor,Otro,-0.33972208230383427,COP 76.415,0
